fiscalYear,relId,periodId,grantId,metric,size,CIK,participantid,grantDate,startDate,endDate,companyName,percentVest,value,currentCEO,Detail_cleaned,AwardType_x,AwardType_y,awardType,outcome,payoutStructure
2020,1458302,1.0,2040617,Non-Financial,41183.323650000006,860730,206032.0,2020-01-01,2020-01-01,2021-01-01,Hca Healthcare INC,0.016667,2470950.0,1.0,,cashShort,cashShort,Cash Award,,
2020,1458303,1.0,2040617,Non-Financial,41183.323650000006,860730,206032.0,2020-01-01,2020-01-01,2021-01-01,Hca Healthcare INC,0.016667,2470950.0,1.0,,cashShort,cashShort,Cash Award,,
2022,1458499,1.0,2040735,Tsr,1000210.33375,1035267,127602.0,2022-02-28,2022-02-28,2025-02-28,Intuitive Surgical INC,0.333334,3000625.0,1.0,,rsu,rsu,Stock Award,,
2020,1458535,1.0,2040784,Tsr,1503863.5,1037868,257182.0,2020-03-20,2019-12-20,2022-12-20,Ametek INC,0.5,3007727.0,1.0,,rsu,rsu,Stock Award,,
2020,1458670,1.0,2040945,Tsr,1120009.0,1163302,115152.0,2020-02-25,2019-12-25,2020-12-25,United States Steel Corporation,0.2,5600045.0,1.0,,rsu,rsu,Stock Award,,
2020,1458670,2.0,2040945,Tsr,1120009.0,1163302,115152.0,2020-02-25,2020-12-25,2021-12-25,United States Steel Corporation,0.2,5600045.0,1.0,,rsu,rsu,Stock Award,,
2020,1458670,3.0,2040945,Tsr,2240018.0,1163302,115152.0,2020-02-25,2019-12-25,2022-12-25,United States Steel Corporation,0.4,5600045.0,1.0,,rsu,rsu,Stock Award,,
2020,1458670,4.0,2040945,Tsr,1120009.0,1163302,115152.0,2020-02-25,2021-12-25,2022-12-25,United States Steel Corporation,0.2,5600045.0,1.0,,rsu,rsu,Stock Award,,
2022,1458793,1.0,2041028,Tsr,2226362.5,1037868,257182.0,2022-03-21,2021-12-21,2024-12-21,Ametek INC,0.5,4452725.0,1.0,,rsu,rsu,Stock Award,,
2022,1459141,1.0,2041227,Tsr,,202058,206645.0,2022-02-25,2021-12-25,2024-12-25,L3harris Technologies INC,,6037804.0,1.0,,rsu,rsu,Stock Award,,
2020,1459173,1.0,2041271,Tsr,,202058,170971.0,2020-02-28,2019-12-28,2022-12-28,L3harris Technologies INC,,5669482.0,1.0,,rsu,rsu,Stock Award,,
2022,1459321,1.0,2041383,Tsr,1535630.0,71691,250441.0,2022-02-18,2022-02-18,2025-02-18,The New York Times Company,1.0,1535630.0,1.0,,rsu,rsu,Stock Award,,
2020,1459352,1.0,2041418,Tsr,2232818.0,71691,250441.0,2019-12-30,2019-12-30,2022-12-30,The New York Times Company,1.0,2232818.0,1.0,,rsu,rsu,Stock Award,,
2020,1459350,1.0,2041420,Tsr,1275896.9569219998,71691,250441.0,2020-09-08,2020-01-08,2023-01-08,The New York Times Company,0.571429,2232818.0,1.0,,rsu,rsu,Stock Award,,
2022,1459442,1.0,2041444,Tsr,,1627223,249557.0,2022-03-01,2022-01-01,2025-01-01,The Chemours Company,,2954375.0,1.0,,rsu,rsu,Stock Award,,
2022,1459695,1.0,2041575,EBITDA,816000.0,1510295,280608.0,2022-01-01,2022-01-01,2023-01-01,Marathon Petroleum Corporation,0.3,2720000.0,1.0,,cashShort,cashShort,Cash Award,,
2022,1459717,1.0,2041581,Tsr,,1510295,280608.0,2022-03-01,2022-01-01,2025-01-01,Marathon Petroleum Corporation,,9090451.0,1.0,,rsu,rsu,Stock Award,,
2022,1459718,1.0,2041581,Tsr,,1510295,280608.0,2022-03-01,2022-01-01,2025-01-01,Marathon Petroleum Corporation,,9090451.0,1.0,,rsu,rsu,Stock Award,,
2022,1459719,1.0,2041581,Tsr,,1510295,280608.0,2022-03-01,2022-01-01,2025-01-01,Marathon Petroleum Corporation,,9090451.0,1.0,,rsu,rsu,Stock Award,,
2022,1459729,1.0,2041604,Tsr,2567823.73,1521332,178267.0,2022-02-28,2021-12-28,2024-12-28,Aptiv Plc,0.334,7688095.0,1.0,,rsu,rsu,Stock Award,,
2020,1459778,1.0,2041618,Tsr,2740977.68,1521332,178267.0,2020-02-28,2019-12-28,2022-12-28,Aptiv Plc,0.334,8206520.0,1.0,,rsu,rsu,Stock Award,,
2020,1459763,1.0,2041619,Tsr,,1521332,178267.0,2020-12-30,2020-12-30,2020-12-30,Aptiv Plc,,17806623.0,1.0,,rsu,rsu,Stock Award,,
2020,1459763,2.0,2041619,Tsr,5947412.082,1521332,178267.0,2020-12-30,2020-12-30,2020-12-30,Aptiv Plc,0.334,17806623.0,1.0,,rsu,rsu,Stock Award,,
2022,1460085,1.0,2041819,Tsr,,101829,172184.0,2022-02-15,2022-02-15,2025-02-15,Raytheon Technologies CORP,,9352104.0,1.0,,rsu,rsu,Stock Award,,
2022,1460086,1.0,2041819,Tsr,,101829,172184.0,2022-02-15,2022-02-15,2025-02-15,Raytheon Technologies CORP,,9352104.0,1.0,,rsu,rsu,Stock Award,,
2022,1460149,1.0,2041837,Tsr,,28412,238110.0,2022-01-25,2021-12-25,2024-12-25,Comerica Incorporated,,2594338.0,1.0,,rsu,rsu,Stock Award,,
2022,1460150,1.0,2041837,ROE,,28412,238110.0,2022-01-25,2021-12-25,2024-12-25,Comerica Incorporated,,2594338.0,1.0,,rsu,rsu,Stock Award,,
2020,1460166,1.0,2041860,Tsr,,28412,238110.0,2020-01-28,2019-12-28,2022-12-28,Comerica Incorporated,,2050151.0,1.0,,rsu,rsu,Stock Award,,
2022,1460249,1.0,2041911,Tsr,551810.2000000001,1163302,115152.0,2022-02-22,2021-12-22,2022-12-22,United States Steel Corporation,0.1,5518102.0,1.0,,rsu,rsu,Stock Award,,
2022,1460249,2.0,2041911,Tsr,551810.2000000001,1163302,115152.0,2022-02-22,2022-12-22,2023-12-22,United States Steel Corporation,0.1,5518102.0,1.0,,rsu,rsu,Stock Award,,
2022,1460249,3.0,2041911,Tsr,1103620.4,1163302,115152.0,2022-02-22,2021-12-22,2024-12-22,United States Steel Corporation,0.2,5518102.0,1.0,,rsu,rsu,Stock Award,,
2022,1460249,4.0,2041911,Tsr,551810.2000000001,1163302,115152.0,2022-02-22,2023-12-22,2024-12-22,United States Steel Corporation,0.1,5518102.0,1.0,,rsu,rsu,Stock Award,,
2022,1461565,1.0,2042635,Tsr,,60519,298872.0,2022-02-10,2022-01-10,2025-01-10,Louisiana-pacific Corporation,,2881023.0,1.0,,rsu,rsu,Stock Award,,
2020,1461587,1.0,2042674,Tsr,,60519,298872.0,2020-02-06,2020-01-06,2023-01-06,Louisiana-pacific Corporation,,1850000.0,1.0,,rsu,rsu,Stock Award,,
2022,1461700,1.0,2042799,Tsr,3124858.0,1581068,251188.0,2022-02-01,2022-01-01,2025-01-01,Brixmor Property Group INC,1.0,3124858.0,1.0,,rsu,rsu,Stock Award,,
2020,1461790,1.0,2042831,Gross Revenues,1250002.25,795266,172333.0,2020-10-08,2020-12-08,2023-12-08,Kb Home,0.25,5000009.0,1.0,,rsu,rsu,Stock Award,,
2019,1461815,1.0,2042861,Gross Revenues,1249996.75,795266,172333.0,2019-10-03,2019-12-03,2022-12-03,Kb Home,0.25,4999987.0,1.0,,rsu,rsu,Stock Award,,
2020,1462255,1.0,2042957,Tsr,1744997.0,1581068,251188.0,2020-02-26,2019-12-26,2022-12-26,Brixmor Property Group INC,1.0,1744997.0,1.0,,rsu,rsu,Stock Award,,
2022,1462312,1.0,2042985,Tsr,,97476,31935.0,2022-01-01,2022-01-01,2023-01-01,Texas Instruments Incorporated,,-9999.0,1.0,,cashShort,cashShort,Cash Award,,
2022,1462313,1.0,2042985,Profit Margin,,97476,31935.0,2022-01-01,2022-01-01,2023-01-01,Texas Instruments Incorporated,,-9999.0,1.0,,cashShort,cashShort,Cash Award,,
2022,1462314,1.0,2042985,Gross Revenues,,97476,31935.0,2022-01-01,2022-01-01,2023-01-01,Texas Instruments Incorporated,,-9999.0,1.0,,cashShort,cashShort,Cash Award,,
2022,1462357,1.0,2042986,Tsr,,97476,31935.0,2022-01-01,2020-01-01,2023-01-01,Texas Instruments Incorporated,,-9999.0,1.0,,cashLong,cashLong,Cash Award,,
2022,1462358,1.0,2042986,Profit Margin,,97476,31935.0,2022-01-01,2020-01-01,2023-01-01,Texas Instruments Incorporated,,-9999.0,1.0,,cashLong,cashLong,Cash Award,,
2022,1462359,1.0,2042986,Gross Revenues,,97476,31935.0,2022-01-01,2020-01-01,2023-01-01,Texas Instruments Incorporated,,-9999.0,1.0,,cashLong,cashLong,Cash Award,,
2022,1463064,1.0,2043449,Gross Revenues,1250002.5,795266,172333.0,2022-11-14,2022-12-14,2025-12-14,Kb Home,0.25,5000010.0,1.0,,rsu,rsu,Stock Award,,
2022,1463331,1.0,2043624,ROA,1080000.0,92230,19996.0,2022-02-22,2021-12-22,2022-12-22,Truist Financial Corporation,0.3,3600000.0,1.0,,cashShort,cashShort,Cash Award,,
2022,1463331,2.0,2043624,ROA,,92230,19996.0,2022-02-22,2021-12-22,2022-12-22,Truist Financial Corporation,,3600000.0,1.0,,cashShort,cashShort,Cash Award,,
2022,1463289,1.0,2043630,ROIC,1170000.0,92230,19996.0,2022-02-22,2021-12-22,2024-12-22,Truist Financial Corporation,0.5,2340000.0,1.0,,cashLong,cashLong,Cash Award,,
2022,1463290,1.0,2043630,ROIC,1170000.0,92230,19996.0,2022-02-22,2021-12-22,2024-12-22,Truist Financial Corporation,0.5,2340000.0,1.0,,cashLong,cashLong,Cash Award,,
2022,1463271,1.0,2043636,ROIC,1704621.5,92230,19996.0,2022-02-22,2021-12-22,2024-12-22,Truist Financial Corporation,0.5,3409243.0,1.0,,rsu,rsu,Stock Award,,
2022,1463272,1.0,2043636,ROIC,1704621.5,92230,19996.0,2022-02-22,2021-12-22,2024-12-22,Truist Financial Corporation,0.5,3409243.0,1.0,,rsu,rsu,Stock Award,,
2020,1463390,1.0,2043655,Tsr,,7084,193334.0,2020-02-13,2020-01-13,2023-01-13,Archer-daniels-midland Company,,7970074.0,1.0,,rsu,rsu,Stock Award,,
2020,1463691,1.0,2043844,Tsr,,78814,190523.0,2020-01-01,2020-01-01,2023-01-01,Pitney Bowes INC,,3900000.0,1.0,,Unit Cash,Unit Cash,Cash Award,,
2022,1463951,1.0,2043968,Tsr,,85961,157346.0,2022-02-11,2022-01-11,2025-01-11,Ryder System INC,,3251002.0,1.0,,rsu,rsu,Stock Award,,
2020,1463992,1.0,2044010,Tsr,,85961,157346.0,2020-02-18,2019-12-18,2022-12-18,Ryder System INC,,2539733.0,1.0,,rsu,rsu,Stock Award,,
2022,1464062,1.0,2044039,Tsr,1500000.0,936468,37469.0,2022-01-01,2022-01-01,2025-01-01,Lockheed Martin Corporation,0.5,3000000.0,1.0,,cashLong,cashLong,Cash Award,,
2022,1464038,1.0,2044053,Tsr,4461768.0,936468,37469.0,2022-02-23,2022-02-23,2025-02-23,Lockheed Martin Corporation,0.5,8923536.0,1.0,,rsu,rsu,Stock Award,,
2021,1464285,1.0,2044111,Tsr,,78814,190523.0,2021-03-03,2021-01-03,2024-01-03,Pitney Bowes INC,,4230000.0,1.0,,Unit Cash,Unit Cash,Cash Award,,
2020,1464335,1.0,2044159,Tsr,,36146,13736.0,2020-02-19,2019-12-19,2022-12-19,Trustmark Corporation,,395651.0,1.0,,rsu,rsu,Stock Award,,
2020,1464413,1.0,2044247,Tsr,1430029.0,1364885,226520.0,2020-03-04,2020-01-04,2023-01-04,Spirit Aerosystems Holdings INC,1.0,1430029.0,1.0,,rsu,rsu,Stock Award,,
2022,1464452,1.0,2044264,Tsr,5588769.0,1364885,226520.0,2022-02-07,2022-01-07,2025-01-07,Spirit Aerosystems Holdings INC,1.0,5588769.0,1.0,,rsu,rsu,Stock Award,,
2022,1464480,1.0,2044278,Tsr,1950000.0,1705696,93713.0,2022-02-16,2021-12-16,2024-12-16,Vici Properties INC,0.5,3900000.0,1.0,,rsu,rsu,Stock Award,,
2020,1464492,1.0,2044290,Tsr,1036875.0,1705696,93713.0,2020-02-29,2019-12-29,2022-12-29,Vici Properties INC,0.5,2073750.0,1.0,,rsu,rsu,Stock Award,,
2021,1464508,1.0,2044336,Tsr,7727491.0,320187,120744.0,2021-08-01,2021-06-01,2024-06-01,Nike INC,1.0,7727491.0,1.0,,rsu,rsu,Stock Award,,
2022,1464712,1.0,2044538,Tsr,,1037646,244388.0,2022-11-03,2022-11-03,2025-11-03,Mettler-toledo International INC,,1414265.0,1.0,,rsu,rsu,Stock Award,,
2022,1464713,1.0,2044538,Tsr,,1037646,244388.0,2022-11-03,2022-11-03,2025-11-03,Mettler-toledo International INC,,1414265.0,1.0,,rsu,rsu,Stock Award,,
2022,1464843,1.0,2044823,Tsr,2583903.0,200406,301750.0,2022-02-14,2022-01-14,2025-01-14,Johnson & Johnson,0.5,5167806.0,1.0,,rsu,rsu,Stock Award,,
2020,1464928,1.0,2044865,Tsr,5024532.0,200406,172835.0,2020-02-10,2020-01-10,2023-01-10,Johnson & Johnson,0.5,10049064.0,1.0,,rsu,rsu,Stock Award,,
2022,1465017,1.0,2044978,Tsr,435228.4,1486957,280815.0,2022-02-18,2021-12-18,2024-12-18,Bwx Technologies INC,0.2,2176142.0,1.0,,rsu,rsu,Stock Award,,
2022,1465259,1.0,2045079,EPS,,713676,26024.0,2022-02-10,2022-01-10,2025-01-10,The Pnc Financial Services Group INC,,9000009.0,1.0,,rsu,rsu,Stock Award,,
2021,1465432,1.0,2045109,EPS,,713676,26024.0,2021-02-11,2021-01-11,2024-01-11,The Pnc Financial Services Group INC,,7200015.0,1.0,,rsu,rsu,Stock Award,,
2020,1465533,1.0,2045139,EPS,,713676,26024.0,2020-02-13,2020-01-13,2023-01-13,The Pnc Financial Services Group INC,,6192142.0,1.0,,rsu,rsu,Stock Award,,
2020,1466434,1.0,2045747,Tsr,2956034.8000000003,4904,170723.0,2020-02-17,2019-12-17,2022-12-17,American Electric Power Company INC,0.4,7390087.0,1.0,,rsu,rsu,Stock Award,,
2022,1466614,1.0,2045810,Tsr,,1288784,60759.0,2022-01-24,2022-01-24,2023-01-24,Signature Bank,,1920000.0,1.0,,cashShort,cashShort,Cash Award,,
2022,1466615,1.0,2045810,Other,,1288784,60759.0,2022-01-24,2022-01-24,2023-01-24,Signature Bank,,1920000.0,1.0,,cashShort,cashShort,Cash Award,,
2022,1466617,1.0,2045810,ROIC,,1288784,60759.0,2022-01-24,2022-01-24,2023-01-24,Signature Bank,,1920000.0,1.0,,cashShort,cashShort,Cash Award,,
2022,1466618,1.0,2045810,ROA,,1288784,60759.0,2022-01-24,2022-01-24,2023-01-24,Signature Bank,,1920000.0,1.0,,cashShort,cashShort,Cash Award,,
2022,1466619,1.0,2045810,EPS,,1288784,60759.0,2022-01-24,2022-01-24,2023-01-24,Signature Bank,,1920000.0,1.0,,cashShort,cashShort,Cash Award,,
2022,1466620,1.0,2045810,Gross Revenues,,1288784,60759.0,2022-01-24,2022-01-24,2023-01-24,Signature Bank,,1920000.0,1.0,,cashShort,cashShort,Cash Award,,
2022,1466621,1.0,2045810,Other,,1288784,60759.0,2022-01-24,2022-01-24,2023-01-24,Signature Bank,,1920000.0,1.0,,cashShort,cashShort,Cash Award,,
2022,1466622,1.0,2045810,Other,,1288784,60759.0,2022-01-24,2022-01-24,2023-01-24,Signature Bank,,1920000.0,1.0,,cashShort,cashShort,Cash Award,,
2022,1466516,1.0,2045815,Tsr,,1288784,60759.0,2022-01-24,2021-12-24,2024-12-24,Signature Bank,,3258873.0,1.0,,rsu,rsu,Stock Award,,
2022,1466518,1.0,2045815,ROE,1629436.5,1288784,60759.0,2022-01-24,2021-12-24,2024-12-24,Signature Bank,0.5,3258873.0,1.0,,rsu,rsu,Stock Award,,
2022,1466780,1.0,2045953,Roc,816669.0,75362,350505.0,2022-01-01,2022-01-01,2025-01-01,Paccar INC,0.233334,3500000.0,1.0,,cashLong,cashLong,Cash Award,,
2022,1466781,1.0,2045953,Ros,816665.5,75362,350505.0,2022-01-01,2022-01-01,2025-01-01,Paccar INC,0.233333,3500000.0,1.0,,cashLong,cashLong,Cash Award,,
2022,1466782,1.0,2045953,Net Income,816665.5,75362,350505.0,2022-01-01,2022-01-01,2025-01-01,Paccar INC,0.233333,3500000.0,1.0,,cashLong,cashLong,Cash Award,,
2022,1466918,1.0,2045978,Tsr,,18349,269764.0,2022-02-17,2021-12-17,2022-12-17,Synovus Financial CORP,,1212740.0,1.0,,cashShort,cashShort,Cash Award,,
2022,1466872,1.0,2045983,Tsr,814664.5,18349,269764.0,2022-02-17,2021-12-17,2024-12-17,Synovus Financial CORP,0.5,1629329.0,1.0,,rsu,rsu,Stock Award,,
2020,1466952,1.0,2045997,Tsr,721167.0,18349,137932.0,2020-02-13,2020-01-13,2023-01-13,Synovus Financial CORP,0.5,1442334.0,1.0,,rsu,rsu,Stock Award,,
2022,1467900,1.0,2046716,Tsr,2720428.0,1336920,212717.0,2022-03-04,2022-01-04,2025-01-04,Leidos Holdings INC,0.5,5440856.0,1.0,,rsu,rsu,Stock Award,,
2020,1467935,1.0,2046737,Tsr,2336029.0,1336920,212717.0,2020-03-06,2020-01-06,2023-01-06,Leidos Holdings INC,0.5,4672058.0,1.0,,rsu,rsu,Stock Award,,
2022,1468081,1.0,2046902,Tsr,,1286681,282596.0,2022-03-10,2022-01-10,2025-01-10,Domino's Pizza INC,,1472017.0,1.0,,rsu,rsu,Stock Award,,
2022,1468227,1.0,2047085,Tsr,1487502.641666,26780,229634.0,2022-02-15,2022-01-15,2025-01-15,Dana Incorporated,0.333334,4462499.0,1.0,,rsu,rsu,Stock Award,,
2022,1468699,1.0,2047340,Tsr,,1013871,206706.0,2022-01-02,2022-01-02,2025-01-02,Nrg Energy INC,,5261684.0,1.0,,rsu,rsu,Stock Award,,
2022,1468699,2.0,2047340,Tsr,,1013871,206706.0,2022-01-02,2022-01-02,2025-01-02,Nrg Energy INC,,5261684.0,1.0,,rsu,rsu,Stock Award,,
2022,1468738,1.0,2047355,Tsr,,20212,220130.0,2022-07-12,2022-01-12,2025-01-12,Churchill Downs Incorporated,,3238336.0,1.0,,rsu,rsu,Stock Award,,
2020,1468781,1.0,2047369,Tsr,,20212,220130.0,2020-02-12,2020-01-12,2023-01-12,Churchill Downs Incorporated,,3757010.0,1.0,,rsu,rsu,Stock Award,,
2020,1468853,1.0,2047429,Tsr,,107263,161074.0,2020-02-24,2019-12-24,2022-12-24,The Williams Companies INC,,4500007.0,1.0,,rsu,rsu,Stock Award,,
2022,1468897,1.0,2047444,Tsr,,72971,25795.0,2022-01-25,2021-12-25,2024-12-25,Wells Fargo & Company,,10812211.0,1.0,,rsu,rsu,Stock Award,,
2022,1468899,1.0,2047444,ROE,2703052.75,72971,25795.0,2022-01-25,2021-12-25,2024-12-25,Wells Fargo & Company,0.25,10812211.0,1.0,,rsu,rsu,Stock Award,,
2020,1469036,1.0,2047503,Non-Financial,,72971,25795.0,2020-03-03,2020-01-03,2021-01-03,Wells Fargo & Company,,5000000.0,1.0,,cashShort,cashShort,Cash Award,,
2020,1469038,1.0,2047503,Other,,72971,25795.0,2020-03-03,2020-01-03,2021-01-03,Wells Fargo & Company,,5000000.0,1.0,,cashShort,cashShort,Cash Award,,
2020,1469040,1.0,2047503,ROE,,72971,25795.0,2020-03-03,2020-01-03,2021-01-03,Wells Fargo & Company,,5000000.0,1.0,,cashShort,cashShort,Cash Award,,
2020,1468991,1.0,2047509,Tsr,,72971,25795.0,2020-03-03,2020-01-03,2023-01-03,Wells Fargo & Company,,13542046.0,1.0,,rsu,rsu,Stock Award,,
2020,1468992,1.0,2047509,ROE,,72971,25795.0,2020-03-03,2020-01-03,2023-01-03,Wells Fargo & Company,,13542046.0,1.0,,rsu,rsu,Stock Award,,
2022,1469111,1.0,2047611,Stock Price,380064.0,931015,249126.0,2022-01-26,2021-12-26,2024-12-26,Polaris INC,0.25,1520256.0,1.0,,rsu,rsu,Stock Award,,
2020,1469226,1.0,2047670,Tsr,,4977,930.0,2020-02-13,2020-01-13,2023-01-13,Aflac Incorporated,,8471063.0,1.0,,rsu,rsu,Stock Award,,
2020,1469285,1.0,2047702,Stock Price,444773.0,931015,127632.0,2020-01-29,2019-12-29,2022-12-29,Polaris INC,0.25,1779092.0,1.0,,rsu,rsu,Stock Award,,
2022,1469410,1.0,2047792,Tsr,,1124198,202605.0,2022-02-16,2020-12-16,2024-01-16,Fluor Corporation,,2234251.0,1.0,,rsu,rsu,Stock Award,,
2022,1469440,1.0,2047798,Tsr,351711.0,1124198,202605.0,2022-02-25,2021-12-25,2024-12-25,Fluor Corporation,0.2,1758555.0,1.0,,rsu,rsu,Stock Award,,
2022,1469619,1.0,2047908,Tsr,,1109357,273827.0,2022-02-08,2022-01-08,2025-01-08,Exelon Corporation,,2369428.0,1.0,,rsu,rsu,Stock Award,,
2020,1469677,1.0,2047927,Tsr,,1109357,159053.0,2020-01-27,2019-12-27,2022-12-27,Exelon Corporation,,7370008.0,1.0,,rsu,rsu,Stock Award,,
2022,1469708,1.0,2047944,Tsr,,4977,930.0,2022-02-10,2022-01-10,2025-01-10,Aflac Incorporated,,9495081.0,1.0,,rsu,rsu,Stock Award,,
2020,1469836,1.0,2048001,Tsr,1317130.25,1675149,250676.0,2020-01-23,2019-12-23,2022-12-23,Alcoa Corporation,0.25,5268521.0,1.0,,rsu,rsu,Stock Award,,
2020,1469900,1.0,2048044,ROE,1109079.5,73124,280867.0,2020-02-18,2019-12-18,2022-12-18,Northern Trust Corporation,0.25,4436318.0,1.0,,rsu,rsu,Stock Award,,
2022,1470021,1.0,2048140,Climate Change And Energy Use,1091068.65,1675149,250676.0,2022-01-26,2021-12-26,2024-12-26,Alcoa Corporation,0.15,7273791.0,1.0,,rsu,rsu,Stock Award,,
2022,1470023,1.0,2048140,Tsr,2545826.8499999996,1675149,250676.0,2022-01-26,2021-12-26,2024-12-26,Alcoa Corporation,0.35,7273791.0,1.0,,rsu,rsu,Stock Award,,
2022,1470045,1.0,2048181,ROA,,801337,250254.0,2022-03-01,2022-01-01,2023-01-01,Webster Financial Corporation,,1375000.0,1.0,,cashShort,cashShort,Cash Award,,
2022,1470046,1.0,2048181,Gross Revenues,,801337,250254.0,2022-03-01,2022-01-01,2023-01-01,Webster Financial Corporation,,1375000.0,1.0,,cashShort,cashShort,Cash Award,,
2022,1470065,1.0,2048190,Tsr,963224.0,801337,250254.0,2022-03-01,2022-01-01,2025-01-01,Webster Financial Corporation,0.5,1926448.0,1.0,,rsu,rsu,Stock Award,,
2022,1470542,1.0,2048439,Tsr,,1597033,124559.0,2022-03-15,2022-01-15,2025-01-15,Sabre Corporation,,3737231.0,1.0,,rsu,rsu,Stock Award,,
2022,1471044,1.0,2048817,Other,201552.0,36377,192896.0,2022-01-01,2022-01-01,2023-01-01,First Hawaiian INC,0.2,1007760.0,1.0,,cashShort,cashShort,Cash Award,,
2022,1471063,1.0,2048818,Tsr,,36377,192896.0,2022-02-23,2021-12-23,2024-12-23,First Hawaiian INC,,1199997.0,1.0,,rsu,rsu,Stock Award,,
2022,1471064,1.0,2048818,ROA,359999.1,36377,192896.0,2022-02-23,2021-12-23,2024-12-23,First Hawaiian INC,0.3,1199997.0,1.0,,rsu,rsu,Stock Award,,
2022,1471065,1.0,2048818,ROE,839997.8999999999,36377,192896.0,2022-02-23,2021-12-23,2024-12-23,First Hawaiian INC,0.7,1199997.0,1.0,,rsu,rsu,Stock Award,,
2020,1471168,1.0,2048864,Other,193800.0,36377,192896.0,2020-01-01,2020-01-01,2021-01-01,First Hawaiian INC,0.2,969000.0,1.0,,cashShort,cashShort,Cash Award,,
2020,1471153,1.0,2048865,Tsr,,36377,192896.0,2020-02-26,2019-12-26,2022-12-26,First Hawaiian INC,,1000005.0,1.0,,rsu,rsu,Stock Award,,
2020,1471154,1.0,2048865,ROA,300001.5,36377,192896.0,2020-02-26,2019-12-26,2022-12-26,First Hawaiian INC,0.3,1000005.0,1.0,,rsu,rsu,Stock Award,,
2020,1471155,1.0,2048865,ROE,700003.5,36377,192896.0,2020-02-26,2019-12-26,2022-12-26,First Hawaiian INC,0.7,1000005.0,1.0,,rsu,rsu,Stock Award,,
2022,1471435,1.0,2049110,Tsr,,1123360,200474.0,2022-02-22,2021-12-22,2024-12-22,Global Payments INC,,8753090.0,1.0,,rsu,rsu,Stock Award,,
2022,1471542,1.0,2049170,Tsr,,21344,128575.0,2022-02-17,2021-12-17,2024-12-17,The Coca-cola Company,,8517245.0,1.0,,rsu,rsu,Stock Award,,
2021,1471600,1.0,2049185,Tsr,,21344,128575.0,2021-02-18,2020-12-18,2023-12-18,The Coca-cola Company,,10458967.0,1.0,,rsu,rsu,Stock Award,,
2021,1471578,1.0,2049191,Tsr,,21344,128575.0,2021-02-18,2020-12-18,2022-12-18,The Coca-cola Company,,3213053.0,1.0,,rsu,rsu,Stock Award,,
2021,1471627,1.0,2049208,Tsr,,1123360,200474.0,2021-02-22,2020-12-22,2023-12-22,Global Payments INC,,7846944.0,1.0,,rsu,rsu,Stock Award,,
2020,1471686,1.0,2049268,Tsr,,21344,128575.0,2020-02-20,2019-12-20,2022-12-20,The Coca-cola Company,,11442461.0,1.0,,rsu,rsu,Stock Award,,
2020,1471699,1.0,2049312,Tsr,,1123360,200474.0,2020-02-24,2019-12-24,2022-12-24,Global Payments INC,,8315592.0,1.0,,rsu,rsu,Stock Award,,
2022,1471939,1.0,2049486,Tsr,248500.0,9389,326639.0,2022-01-26,2021-12-26,2024-12-26,Ball Corporation,0.5,497000.0,1.0,,cashLong,cashLong,Cash Award,,
2022,1471929,1.0,2049491,Tsr,300000.0,9389,326639.0,2022-04-27,2021-12-27,2024-12-27,Ball Corporation,0.5,600000.0,1.0,,cashLong,cashLong,Cash Award,,
2020,1471988,1.0,2049517,Tsr,760000.0,9389,137915.0,2020-01-29,2019-12-29,2022-12-29,Ball Corporation,0.5,1520000.0,1.0,,cashLong,cashLong,Cash Award,,
2021,1472009,1.0,2049576,Tsr,815000.0,9389,137915.0,2021-01-27,2020-12-27,2023-12-27,Ball Corporation,0.5,1630000.0,1.0,,cashLong,cashLong,Cash Award,,
2022,1472034,1.0,2049598,Tsr,1546250.0,1398987,296721.0,2022-03-01,2022-01-01,2025-01-01,Anywhere Real Estate INC,1.0,1546250.0,1.0,,rsu,rsu,Stock Award,,
2022,1472032,1.0,2049599,Tsr,2250000.0,1398987,296721.0,2022-03-01,2022-01-01,2025-01-01,Anywhere Real Estate INC,1.0,2250000.0,1.0,,rsu,rsu,Stock Award,,
2020,1472065,1.0,2049628,Tsr,2008756.0,1398987,296721.0,2020-02-27,2019-12-27,2022-12-27,Anywhere Real Estate INC,1.0,2008756.0,1.0,,rsu,rsu,Stock Award,,
2022,1472141,1.0,2049727,Tsr,4040822.0,1617406,99265.0,2022-02-24,2021-12-24,2024-12-24,Park Hotels & Resorts INC,1.0,4040822.0,1.0,,rsu,rsu,Stock Award,,
2020,1472238,1.0,2049825,Tsr,,1617406,99265.0,2020-02-20,2019-09-20,2020-09-20,Park Hotels & Resorts INC,,426119.0,1.0,,rsu,rsu,Stock Award,,
2022,1472352,1.0,2049926,Tsr,,40545,18826.0,2022-03-21,2021-12-21,2024-12-21,General Electric Company,,5000021.0,1.0,,rsu,rsu,Stock Award,,
2022,1472434,1.0,2049945,Tsr,1381276.5,82811,292550.0,2022-02-23,2021-12-23,2024-12-23,Regal Rexnord Corporation,0.5,2762553.0,1.0,,rsu,rsu,Stock Award,,
2022,1473407,1.0,2050405,Tsr,4413304.0,29905,200831.0,2022-02-11,2022-01-11,2025-01-11,Dover Corporation,1.0,4413304.0,1.0,,rsu,rsu,Stock Award,,
